step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
61,3.9123832574491746,5.902946042842276,-0.06880976771923984,-0.03627909309031141,7.1020487808747665,5.184190941176297,1.0963903706941633,-0.864339366161796,1.8328560522632162,7.8164090051412405,-1.4656533311715663,-0.3191556247752664,4.118873346358768,7.053950811523296,-0.8345282656980042,-0.27056999604464443,5.414078651584959,4.144671303684951,1.0560871898005928,-0.48453317880534363
62,3.908942769063213,5.901132088187761,-0.04324676666315569,-0.022161772678505,7.156868299409474,5.140973972868207,1.0805681876161368,-0.8403824611654042,1.7595733857046378,7.800451223902477,-1.4625674415293077,-0.3189492461937715,4.077146933073868,7.040422311721064,-0.7850169814723198,-0.2542916162051109,5.466883011074989,4.120444644744683,1.0177204061763587,-0.46378863852324814
63,3.906780430730055,5.900023999553835,-0.018150816214175552,-0.008306687544267959,7.2108967087902816,5.098954849809937,1.0624005831883254,-0.8148636303785176,1.6864450136281723,7.784503761592788,-1.4558945658001767,-0.31795013801487587,4.037896084000252,7.027707730910808,-0.7346571586880325,-0.23774377087145415,5.517769031383807,4.097255212818521,0.977672574168229,-0.4423513788011917
64,3.9058728899193462,5.899608665176622,0.006425852390237966,0.005257424893309425,7.264016737949698,5.058211668291011,1.041985748402169,-0.7878818142083898,1.6136502853381636,7.7686062546920445,-1.4457320933604507,-0.3161786344249682,4.0011632260658505,7.015820542367235,-0.6835937890196715,-0.220973892630626,5.566652660092219,4.0751376438784614,0.9360816369448616,-0.4202905789758785
65,3.906194182538858,5.899871536421287,0.030433481320076592,0.01850320123880804,7.316116025369806,5.018817577580592,1.0194252830276957,-0.7595373843665688,1.541363680670141,7.752797322970796,-1.4321839463172172,-0.313656543079771,3.966983536614867,7.004771847735704,-0.6319703606962995,-0.20402890191863993,5.613456741939462,4.054123114929667,0.8930862917166578,-0.3976754206991952
66,3.9077158566048618,5.900796696483227,0.05382485489569366,0.031404689613435934,7.367087289521191,4.980840708362263,0.9948238649165789,-0.7299318607352724,1.4697544833542802,7.737114495816807,-1.4153601727166636,-0.3104070574321413,3.9353850185800523,6.994570402639772,-0.5799285336084626,-0.18695510124287693,5.658111056525295,4.034239343894708,0.8488256260267969,-0.37457491493198924
67,3.9104070993496465,5.902366930963899,0.07655536042862011,0.04393738277560112,7.41682848276702,4.9443441153254994,0.9682889190506707,-0.6991676317338419,1.398986474718447,7.7215941429452,-1.3953765335903308,-0.30645466756800294,3.906388591899629,6.985222647577628,-0.5276078262960809,-0.1697980733292114,5.700552337826634,4.015510598148108,0.8034387612498909,-0.35105773325721545
68,3.9142348673710776,5.904563800102679,0.09858304118598417,0.056078246884678606,7.465242928719554,4.909385733738807,0.9399302871691187,-0.667347678805609,1.3292176480389306,7.7062714095668,-1.3723540850103646,-0.30182506980688767,3.880008200584825,6.9767327439111675,-0.4751453153324876,-0.15260258336028035,5.740724275889129,3.997957711485247,0.7570645040273406,-0.32719204383698103
69,3.9191640194303767,5.907367712446913,0.11986864152334256,0.06780574593409015,7.51223944307801,4.876018349798526,0.9098598987869789,-0.6345753056212473,1.2605999437884123,7.691180156076456,-1.3464187563109218,-0.29654507532088026,3.8562509348182004,6.969102614743154,-0.4226753475772439,-0.13541248545724954,5.778577501090496,3.9815981092933983,0.7098410063322294,-0.30304535231910945
70,3.9251574515065437,5.910757999743617,0.14037564424930205,0.0790998618900547,7.557732438017359,4.844289584517464,0.8781914443964698,-0.6009538725694806,1.1932790059728662,7.676352902310412,-1.3177009256164391,-0.29064251802250585,3.8351171674393383,6.962331990470291,-0.3703292657275501,-0.1182706335433938,5.8140695514071075,3.9664458416774426,0.6619054348194275,-0.2786843479795922
